plate	well	controlStatus	GeneID	GeneSymbol	LocusID	Accession	VehAvg	DrugAvg	ratio	FDR	Vnorm.1	Vnorm.2	Dnorm.1	Dnorm.2	Vraw.1	Vraw.2	Draw.1	Draw.2	Batch	SI_dev
38	L10	sample	M-004373-01	AATF	26574	NM_012138	0.9891319816	0.9652166608	0.9758219113	0.6152866739	0.9951783661	0.9830855971	0.9931074887	0.937325833	115996	115080	115268	108308	19	-0.0241780886624604
38	L11	sample	M-012264-01	SSR4	6748	NM_006280	1.0334867075	1.0160678697	0.9831455619	0.6586228681	1.0356732271	1.0313001879	0.9936588896	1.0384768498	120716	120724	115332	119996	19	-0.0168544381592832
38	L12	sample	M-013683-00	ABT1	29777	NM_013375	0.9778178771	0.9710542469	0.9930829346	0.8400548428	0.9855007807	0.9701349735	0.9601612848	0.981947209	114868	113564	111444	113464	19	-0.00691706539469239
38	L13	sample	M-011783-00	SSRP1	6749	NM_003146	0.9444201118	0.9764137259	1.0338764642	0.3242947448	0.9395150912	0.9493251324	0.9860771272	0.9667503245	109508	111128	114452	111708	19	0.0338764641394838
38	L14	sample	M-020276-00	AF5Q31	27125	NM_014423	0.9900962891	0.877319165	0.8860947917	0.1205670212	0.9827553664	0.9974372117	0.8562566771	0.898381653	114548	116760	99384	103808	19	-0.11390520825829
38	L15	sample	M-017232-00	SSX4	6759	NM_005636	0.9185029704	0.8685703931	0.9456369996	0.3087624131	0.9321024726	0.9049034683	0.8443670952	0.892773691	108644	105928	98004	103160	19	-0.0543630004000278
38	L16	sample	M-012305-00	ALF	11036	NM_006872	0.9589750892	0.8920498941	0.9302117481	0.1580183409	0.9626452067	0.9553049718	0.8788985767	0.9052012116	112204	111828	102012	104596	19	-0.0697882519058354
38	L17	sample	M-015679-00	STCH	6782	NM_006948	0.942853065	1.0539743483	1.1178564162	0.1065614812	0.9337840388	0.9519220912	1.0473515525	1.0605971441	108840	111432	121564	122552	19	0.117856416259303
38	L18	sample	M-020156-00	ALX3	257	NM_006492	0.9917935287	0.9482742653	0.956120642	0.4124852804	0.9934281645	0.9901588929	0.9147051728	0.9818433579	115792	115908	106168	113452	19	-0.0438793580424377
38	L19	sample	M-011398-00	SVIL	6840	NM_003174	0.9884309986	0.9899033899	1.0014896247	0.9724606399	0.9790147394	0.9978472578	0.9678119723	1.0119948074	114112	116808	112332	116936	19	0.00148962472047676
38	L20	sample	M-013992-00	ALX4	60529	NM_021926	0.9440834978	1.0020194664	1.0613674202	0.1866131064	0.9339213096	0.954245686	1.0140951856	0.9899437473	108856	111704	117704	114388	19	0.0613674201328678
38	L21	sample	M-019864-00	SYMPK	8189	NM_004819	0.8893784137	0.7852840318	0.882958277	0.1875212468	0.8551279191	0.9236289083	0.7584174794	0.8121505842	99672	108120	88028	93844	19	-0.117041722956762
38	L22	sample	M-017255-00	ARX	170302	NM_139058	1.011490869	0.99527013	0.9839635339	0.7804526663	0.9765781843	1.0464035537	0.9904883344	1.0000519256	113828	122492	114964	115556	19	-0.0160364660691762
38	L23	sample	M-016218-00	SYNCRIP	10492	NM_006372	0.9196185433	0.8999830905	0.9786482635	0.4748141917	0.9185126718	0.9207244148	0.907157873	0.8928083081	107060	107780	105292	103164	19	-0.0213517364270834
38	L24	sample	M-008307-00	ASCL1	429	NM_004316	1.0209300702	1.0067911905	0.9861509812	0.7893297872	0.9963108495	1.045549291	0.985629114	1.027953267	116128	122392	114400	118780	19	-0.0138490188133431
38	M05	sample	M-008390-00	RIT1	6016	NM_006912	0.9895046058	0.9636260264	0.9738469339	0.460745903	1.0016300897	0.9773791218	0.9537167867	0.9735352661	116748	114412	110696	112492	19	-0.026153066089455
38	M06	sample	M-016734-00	ZYX	7791	NM_003461	0.9413373799	0.8910004083	0.94652611	0.2184563241	0.9520067263	0.9306680335	0.8760726471	0.9059281696	110964	108944	101684	104680	19	-0.0534738900471022
38	M07	sample	M-012298-01	RNPS1	10921	NM_006711	0.8588994127	0.8572337892	0.9980607467	0.9931874991	0.9034472108	0.8143516146	0.8673191577	0.8471484206	105304	95328	100668	97888	19	-0.0019392533344087
38	M08	sample	M-010742-01	ANXA4	307	NM_001153	0.8997737593	0.8521544963	0.947076404	0.1692407649	0.8984711474	0.9010763711	0.8476755006	0.856633492	104724	105480	98388	98984	19	-0.0529235960267308
38	M09	sample	M-013329-00	RNUT1	10073	NM_005701	0.9203112113	0.9380738443	1.0193006809	0.55680223	0.9307984008	0.9098240219	0.9404142399	0.9357334487	108492	106504	109152	108124	19	0.01930068082507
38	M10	sample	M-011209-01	ANXA5	308	NM_001154	1.0061161421	1.0414759608	1.0351448677	0.4074912928	1.0277115256	0.9845207586	1.0326360409	1.0503158806	119788	115248	119856	121364	19	0.0351448676453949
38	M11	sample	M-008199-00	RPE65	6121	NM_000329	0.9379018592	0.9720610874	1.0364208982	0.2682224863	0.9433929889	0.9324107295	0.9742909329	0.9698312419	109960	109148	113084	112064	19	0.0364208982687557
38	M12	sample	M-003456-00	APAF1	317	NM_001160	0.988046086	1.0119238766	1.024166677	0.5694207747	0.9668319635	1.0092602084	1.0046179826	1.0192297707	112692	118144	116604	117772	19	0.0241666770806968
38	M13	sample	M-019356-00	RPGR	6103	NM_000328	0.985745569	0.9945230107	1.0089043684	0.7804526663	0.9935311176	0.9779600205	0.9994830617	0.9895629598	115804	114480	116008	114344	19	0.00890436840457642
38	M14	sample	M-004179-01	APLP2	334	NM_001642	0.9115786728	0.9086269749	0.9967619932	0.9533717439	0.921910122	0.9012472236	0.8731777923	0.9440761575	107456	105500	101348	109088	19	-0.00323800675473629
38	M15	sample	M-016070-00	RRAGA	10670	NM_006570	0.9937603061	1.0090643395	1.0154001255	0.6220079674	1.0023164433	0.9852041688	1.0062377227	1.0118909563	116828	115328	116792	116924	19	0.0154001255200367
38	M16	sample	M-003731-00	APP	351	NM_000484	1.0148196149	1.0664815688	1.0509075239	0.3302308459	1.0230443213	1.0065949086	1.0967363959	1.0362267417	119244	117832	127296	119736	19	0.0509075239470469
38	M17	sample	M-019359-00	RS1	6247	NM_000330	0.8875430388	0.9689991007	1.0917770276	0.1219850139	0.875649891	0.8994361866	0.9735672192	0.9644309823	102064	105288	113000	111440	19	0.0917770275795666
38	M18	sample	M-016253-00	ARHGDIA	396	NM_004309	0.9590930534	0.9701498167	1.011528353	0.7738778227	0.9698519192	0.9483341876	0.9852844884	0.955015145	113044	111012	114360	110352	19	0.0115283530214338
38	M19	sample	M-005294-00	RSN	6249	NM_002956	0.9824535875	0.9656324248	0.9828784149	0.6000758605	0.9801472228	0.9847599522	0.9543371127	0.9769277369	114244	115276	110768	112884	19	-0.0171215850947259
38	M20	sample	M-009883-01	ARHGEF2	9181	NM_004723	0.9498538715	0.9492231604	0.9993359915	0.979875161	0.9477856518	0.9519220912	0.939242513	0.9592038079	110472	111432	109016	110836	19	-0.000664008505859903
38	M21	sample	M-012666-01	RUNX3	864	NM_004350	1.0256003513	0.9403566995	0.9168841434	0.1692407649	1.0150483021	1.0361524005	0.9180825034	0.9626308957	118312	121292	106560	111232	19	-0.0831158566218795
38	M22	sample	M-008804-00	RHOH	399	NM_004310	1.0056404453	0.9594327126	0.9540514377	0.3306620919	1.0050618576	1.006219033	0.9326257022	0.9862397231	117148	117788	108248	113960	19	-0.045948562297746
38	M23	sample	M-012258-00	S100A1	6271	NM_006271	1.003775738	1.0274882676	1.0236233342	0.4722791867	0.9959676727	1.0115838032	1.0182651549	1.0367113804	116088	118416	118188	119792	19	0.0236233341806287
38	M24	sample	M-011585-00	ARL2	402	NM_001667	0.9734668305	1.0368660837	1.0651272865	0.2136419839	0.9722198391	0.974713822	1.0120618948	1.0616702726	113320	114100	117468	122676	19	0.065127286477938
38	N05	sample	M-020953-00	ZNF589	51385	NM_016089	0.9785759243	1.0046726037	1.026668017	0.4666054401	0.964532679	0.9926191697	0.9964503567	1.0128948507	112424	116196	115656	117040	19	0.0266680169628475
38	N06	sample	M-020460-00	ASH1L	55870	NM_018489	1.0038275088	0.986355225	0.9825943365	0.6038798278	0.9962078965	1.0114471211	0.9754971224	0.9972133276	116116	118400	113224	115228	19	-0.017405663469899
38	N07	sample	M-017217-00	TAF9L	51616	NM_015975	0.9397786434	0.9365984431	0.9966160113	0.9563449661	0.9103107466	0.9692465402	0.9345556053	0.9386412808	106104	113460	108472	108460	19	-0.00338398874281109
38	N08	sample	M-015412-00	ATBF1	463	NM_006885	1.0297705379	1.0102919316	0.9810845177	0.5232198955	1.0236620395	1.0358790364	1.0068235862	1.0137602769	119316	121260	116860	117140	19	-0.0189154823158728
38	N09	sample	M-003928-00	TAL1	6886	NM_003189	1.0065058468	0.9624841326	0.9562628332	0.2247168385	0.9943204242	1.0186912694	0.961229624	0.9637386413	115896	119248	111568	111360	19	-0.0437371668430532
38	N10	sample	M-010045-01	ATF1	466	NM_005171	0.9888738632	0.9810523278	0.992090462	0.7893297872	0.9943204242	0.9834273022	0.9783919771	0.9837126785	115896	115120	113560	113668	19	-0.00790953800183314
38	N11	sample	M-019979-00	TAL2	6887	NM_005421	0.9737082316	0.9892265861	1.0159373763	0.6285576884	0.9732493694	0.9741670938	0.9763242237	1.0021289485	113440	114036	113320	115796	19	0.015937376306761
38	N12	sample	M-008663-00	ATF3	467	NM_001674	1.0042657927	1.0445810058	1.0401439672	0.4319312852	0.9775047616	1.0310268239	1.0604817865	1.028680225	113936	120692	123088	118864	19	0.0401439671559498
38	N13	sample	M-005255-00	TANK	10010	NM_004180	0.9701233174	0.9587178157	0.9882432456	0.8003343403	0.9905797972	0.9496668375	0.9426887687	0.9747468628	115460	111168	109416	112632	19	-0.0117567544208249
38	N14	sample	M-005125-02	ATF4	468	NM_001675	0.9537184045	0.9580571618	1.0045493065	0.9110684118	0.9333722267	0.9740645823	0.9517179584	0.9643963652	108792	114024	110464	111436	19	0.00454930646145457
38	N15	sample	M-017430-00	TARBP2	6895	NM_004178	0.9691277183	1.0170752617	1.049474948	0.2162793422	0.9565366599	0.9817187767	1.0229865251	1.0111639983	111492	114920	118736	116840	19	0.0494749479295746
38	N16	sample	M-008822-00	ATF5	22809	NM_012068	1.0329825797	0.9624843805	0.9317527704	0.2046758169	1.015700338	1.0502648215	0.9842850743	0.9406836867	118388	122944	114244	108696	19	-0.0682472295583744
38	N17	sample	M-016892-00	TAX1BP1	8887	NM_006024	0.9963270955	1.0187845249	1.0225402175	0.7227250549	0.988246195	1.0044079959	0.9785642899	1.0590047598	115188	117576	113580	122368	19	0.0225402174672935
38	N18	sample	M-009917-00	ATF6	22926	NM_007348	0.9628185359	0.9195449675	0.9550553227	0.2350955319	0.9623020299	0.9633350419	0.9057104456	0.9333794894	112164	112768	105124	107852	19	-0.044944677305729
38	N19	sample	M-012376-01	TCEB2	6923	NM_007108	0.9847007147	0.9358703264	0.9504109344	0.3516394735	0.9524528561	1.0169485734	0.9350725437	0.936668109	111016	119044	108532	108232	19	-0.0495890656608259
38	N20	sample	M-008865-00	ATF7	11016	NM_006856	1.0287223771	0.9867364867	0.959186374	0.2247168385	1.0208823075	1.0365624466	0.9907295723	0.9827434011	118992	121340	114992	113556	19	-0.040813625995383
38	N21	sample	M-019641-00	TCF19	6941	NM_007109	1.0180014	1.0268657122	1.0087075639	0.788905429	1.0089397553	1.0270630446	1.0334631423	1.0202682821	117600	120228	119952	117892	19	0.00870756390947536
38	N22	sample	M-007750-00	BACH1	571	NM_001186	0.9425047512	0.8869205403	0.9410250073	0.2272234918	0.9227337463	0.962275756	0.8738670435	0.8999740372	107552	112644	101428	103992	19	-0.0589749926800673
38	N23	sample	M-003816-00	TCF7L2	6934	NM_030756	1.0112392904	1.0011928897	0.9900652587	0.8003343403	1.0265790422	0.9958995387	0.9890409071	1.0133448723	119656	116580	114796	117092	19	-0.00993474130690619
38	N24	sample	M-011216-00	BAPX1	579	NM_001189	0.9483727661	0.9294773623	0.9800759738	0.5840229057	0.9422948232	0.954450709	0.9146362477	0.9443184768	109832	111728	106160	109116	19	-0.0199240262114482
38	O05	sample	M-012138-00	S100A11	6282	NM_005620	0.9495427313	0.993217842	1.0459959402	0.2154908034	0.9461040855	0.9529813771	1.0026191543	0.9838165296	110276	111556	116372	113680	19	0.0459959401618559
38	O06	sample	M-004378-01	ASC	29108	NM_013258	0.9881658346	1.0403354521	1.052794395	0.2373666139	1.0067434239	0.9695882453	1.0318089396	1.0488619645	117344	113500	119760	121196	19	0.052794395053253
38	O07	sample	M-027738-00	S100A13	6284	XM_371380	0.9787905731	0.9939647403	1.0155029764	0.650768	0.9769899964	0.9805911498	1.00916704	0.9787624405	113876	114788	117132	113096	19	0.0155029763945733
38	O08	sample	M-003459-01	BIRC5	332	NM_001168	0.5021506692	0.431628161	0.8595590676	0.129557085	0.5169615127	0.4873398257	0.4454285419	0.4178277802	60256	57048	51700	48280	19	-0.140440932324859
38	O09	sample	M-010723-01	S100A14	57402	NM_020672	1.0457050383	1.0667674496	1.0201418283	0.6257504137	1.0686525163	1.0227575602	1.0695799014	1.0639549978	124560	119724	124144	122940	19	0.020141828316375
38	O10	sample	M-016223-01	CHC1	1104	NM_001269	0.9776073215	0.931990127	0.9533379165	0.2193573615	0.9908886563	0.9643259867	0.9364510459	0.9275292081	115496	112884	108692	107176	19	-0.0466620835347336
38	O11	sample	M-012191-00	S100A2	6273	NM_005978	0.964613918	0.9548936468	0.9899231484	0.8156683724	0.9868734879	0.9423543482	0.9576799807	0.9521073129	115028	110312	111156	110016	19	-0.0100768515445535
38	O12	sample	M-004133-01	CHC1L	1102	NM_001268	1.0727963391	1.0020673033	0.9340703979	0.1883656335	1.081830505	1.0637621732	1.0236413137	0.9804932929	126096	124524	118812	113296	19	-0.065929602126846
38	O13	sample	M-011767-00	S100A3	6274	NM_002960	0.9611835483	0.8967364875	0.9329503081	0.2037555653	0.980661988	0.9417051085	0.8806906296	0.9127823453	114304	110236	102220	105472	19	-0.0670496919317199
38	O14	sample	M-011544-00	DDEF2	8853	NM_003887	0.9658772381	1.0435260248	1.0803919832	0.1205670212	0.962507936	0.9692465402	1.0446634731	1.0423885764	112188	113460	121252	120448	19	0.0803919831496855
38	O15	sample	M-004792-01	S100A4	6275	NM_002961	0.9509331584	0.9056205766	0.9523493514	0.2551459372	0.9650817619	0.9367845549	0.9171520143	0.8940891389	112488	109660	106452	103312	19	-0.0476506486283863
38	O16	sample	M-008713-00	DLC1	10395	NM_006094	1.018379221	0.980033056	0.9623458883	0.3087624131	1.0337514371	1.003007005	0.9775304132	0.9825356988	120492	117412	113460	113532	19	-0.0376541118056819
38	O17	sample	M-011770-00	S100A8	6279	NM_002964	1.0215488969	0.9847733677	0.9640002262	0.3880706039	1.0379038762	1.0051939176	1.0016886653	0.9678580701	120976	117668	116264	111836	19	-0.0359997737862566
38	O18	sample	M-008519-01	FARP1	10160	NM_005766	0.9549765048	0.9202414959	0.9636273681	0.292590483	0.9464129446	0.9635400649	0.9270083055	0.9134746863	110312	112792	107596	105552	19	-0.0363726318681454
38	O19	sample	M-004295-00	S100P	6286	NM_005980	0.9813415742	0.9902457088	1.0090734305	0.7679481246	0.9794608693	0.9832222792	0.9849743254	0.9955170922	114164	115096	114324	115032	19	0.00907343047888798
38	O20	sample	M-009612-01	FGD1	2245	NM_004463	0.9786323448	0.9010685838	0.9207426963	0.1692407649	0.9589732151	0.9982914745	0.9093634766	0.892773691	111776	116860	105548	103160	19	-0.0792573037383629
38	O21	sample	M-006560-00	SALL1	6299	NM_002968	0.8437537177	0.8206515699	0.9726197973	0.3859653579	0.851833422	0.8356740133	0.817417376	0.8238857637	99288	97824	94876	95200	19	-0.0273802026785062
38	O22	sample	M-012803-00	RABGAP1	23637	NM_012197	0.9568617558	0.9788584098	1.0229883302	0.5798114621	0.9571200604	0.9566034512	0.9996553744	0.9580614453	111560	111980	116028	110704	19	0.0229883302542584
38	O23	sample	M-006973-00	SALL3	27164	NM_171999	1.0575220149	1.0904623615	1.0311486154	0.3565419692	1.0578767652	1.0571672647	1.0775062894	1.1034184336	123304	123752	125064	127500	19	0.0311486154276963
38	O24	sample	M-011108-00	SMN1	6606	NM_000344	1.0107734677	0.9673537921	0.957043119	0.2804582839	1.0005662417	1.0209806937	0.9817348451	0.9529727391	116624	119516	113948	110116	19	-0.0429568810297335
38	P05	sample	M-009590-00	TCFL5	10732	NM_006602	0.9183086906	0.8634514064	0.9402626973	0.2023871919	0.9371128537	0.8995045276	0.8578764173	0.8690263955	109228	105296	99572	100416	19	-0.0597373027267886
38	P06	sample	M-013087-00	BARX1	56033	NM_021570	0.9042428298	0.9397924919	1.0393142869	0.3880706039	0.9269548208	0.8815308389	0.9458593238	0.9337256599	108044	103192	109784	107892	19	0.0393142868557743
38	P07	sample	M-012749-00	TCP1	6950	NM_030752	0.8206979173	0.9400660348	1.1454470823	0.1197041549	0.8003912215	0.841004613	0.955095289	0.9250367806	93292	98448	110856	106888	19	0.145447082344232
38	P08	sample	M-008563-01	BATF	10538	NM_006399	1.037891291	1.0352566334	0.9974615284	0.9452528165	1.0500180168	1.0257645652	1.0273977324	1.0431155344	122388	120076	119248	120532	19	-0.00253847163267129
38	P09	sample	M-010542-00	TERF1	7013	NM_003218	0.9559492192	0.9648264782	1.009286329	0.8988678108	0.9697832839	0.9421151546	0.9278009443	1.0018520121	113036	110284	107688	115764	19	0.00928632899241744
38	P10	sample	M-006901-01	BAZ1B	9031	NM_023005	0.9372212912	0.8251289267	0.8803992552	0.1205670212	0.9606547813	0.9137878011	0.8353379054	0.8149199481	111972	106968	96956	94164	19	-0.119600744778727
38	P11	sample	M-003546-00	TERF2	7014	NM_005652	0.8304259399	0.7138122195	0.8595736058	0.1692407649	0.8671734244	0.7936784555	0.6911121067	0.7365123323	101076	92908	80216	85104	19	-0.140426394263432
38	P12	sample	M-011591-01	BCL6	604	NM_001706	0.9298421533	0.8871946079	0.9541346397	0.4973036871	0.9614440879	0.8982402187	0.8597029328	0.914686283	112064	105148	99784	105692	19	-0.045865360318033
38	P13	sample	M-021219-00	TERF2IP	54386	NM_018975	0.8728296354	0.9379319451	1.0745876481	0.3996741801	0.9061239898	0.8395352811	0.8956129166	0.9802509736	105616	98276	103952	113268	19	0.0745876480424905
38	P14	sample	M-010318-00	BHLHB2	8553	NM_003670	0.8247888311	0.6549306567	0.7940585904	0.1157165016	0.8278110469	0.8217666154	0.6207051039	0.6891562094	96488	96196	72044	79632	19	-0.205941409588643
38	P15	sample	M-011189-00	TF	7018	NM_001063	0.7553456057	0.7070450231	0.9360549896	0.553700244	0.7759227166	0.7347684948	0.6523072682	0.761782778	90440	86012	75712	88024	19	-0.0639450103840061
38	P16	sample	M-011595-00	BNC1	646	NM_001717	1.0879719459	1.0349589124	0.951273529	0.186541245	1.083649342	1.0922945498	1.0289485474	1.0409692774	126308	127864	119428	120284	19	-0.0487264710269218
38	P17	sample	M-013042-00	TIA1	7072	NM_022037	0.9222394354	0.9504589352	1.0305988865	0.6523938261	0.961547041	0.8829318298	0.9284557328	0.9724621376	112076	103356	107764	112368	19	0.0305988864895594
38	P18	sample	M-003462-00	BRCA2	675	NM_000059	1.0058404647	0.988155863	0.9824180849	0.5397182069	1.0027282555	1.0089526738	0.9906951098	0.9856166162	116876	118108	114988	113888	19	-0.0175819150964003
38	P19	sample	M-019488-00	TIMELESS	8914	NM_003920	0.5214136256	0.5663811189	1.0862415002	0.2373666139	0.5206335043	0.5221937468	0.5430954268	0.5896668109	60684	61128	63036	68136	19	0.0862415002150494
38	P20	sample	M-006377-00	BRD8	10902	NM_006696	0.9736830706	0.8867071937	0.9106733192	0.1843348847	1.0013555483	0.9460105929	0.8686631974	0.90475119	116716	110740	100824	104544	19	-0.0893266808535595
38	P21	sample	M-013948-01	TIPARP	25976	NM_015508	1.0695695483	0.9600737514	0.8976262955	0.1219850139	1.0590092486	1.0801298479	0.9400696144	0.9800778884	123436	126440	109112	113248	19	-0.102373704476866
38	P22	sample	M-017422-00	BRF1	2972	NM_001519	0.7540228758	0.8775148888	1.1637775417	0.1692407649	0.7885173047	0.719528447	0.8538787607	0.9011510169	91908	84228	99108	104128	19	0.163777541643931
38	P23	sample	M-019749-00	TNA	7123	NM_003278	0.6814895876	0.7783138344	1.1420773677	0.4343627091	0.7297654387	0.6332137365	0.7020711996	0.8545564691	85060	74124	81488	98744	19	0.14207736774231
38	P24	sample	M-011223-00	BTEB1	687	NM_001206	0.8555554994	0.9525639213	1.1133864746	0.2697301325	0.8977161585	0.8133948403	0.9159802874	0.9891475552	104636	95216	106316	114296	19	0.11338647459812
39	A05	sample	M-020734-00	BCLAF1	9774	NM_014739	0.8981155202	0.9786622166	1.0896841159	0.1692407649	0.9215596408	0.8746713996	0.9714794709	0.9858449623	108580	104476	115608	118120	19	0.0896841158942039
39	A06	sample	M-017532-00	HOXB5	3215	NM_002147	0.73674897	0.7580713471	1.0289411698	0.4693771752	0.7434944238	0.7300035162	0.7446597536	0.7714829405	87600	87196	88616	92436	19	0.0289411698125617
39	A07	sample	M-011224-00	BTF3L1	690	NM_001208	0.9624515556	0.9831298497	1.0214850233	0.6257504137	0.9593454533	0.9655576579	0.9599166401	1.0063430594	113032	115332	114232	120576	19	0.0214850233548733
39	A08	sample	M-017336-00	HOXB6	3216	NM_018952	1.0354736004	1.0617309156	1.0253577833	0.4236330498	1.0359355638	1.0350116371	1.072116435	1.0513453963	122056	123628	127584	125968	19	0.0253577833259959
39	A09	sample	M-011598-00	BTG1	694	NM_001731	0.9607861934	1.0169261167	1.0584312344	0.2136419839	0.9779158391	0.9436565477	1.0270751752	1.0067770582	115220	112716	122224	120628	19	0.0584312344261879
39	A10	sample	M-010515-00	HOXB7	3217	NM_004502	1.0015293555	1.022418987	1.0208577326	0.553700244	1.0008317632	1.0022269477	1.0077477689	1.037090205	117920	119712	119924	124260	19	0.0208577326129538
39	A11	sample	M-012308-00	BTG2	7832	NM_006763	1.0337590694	1.0303637297	0.9967155406	0.9150787072	1.0251056679	1.0424124709	1.0271760138	1.0335514455	120780	124512	122236	123836	19	-0.00328445945530675
39	A12	sample	M-017601-00	HOXC10	3226	NM_017409	0.9000288446	0.9093466918	1.0103528317	0.8139099078	0.9197603164	0.8802973729	0.9196147964	0.8990785872	108368	105148	109436	107724	19	0.0103528316957702
39	A13	sample	M-008197-01	CALR	811	NM_004343	0.9764700637	0.9717590829	0.995175499	0.9215872026	0.984535995	0.9684041324	0.9392783315	1.0042398344	116000	115672	111776	120324	19	-0.00482450095003362
39	A14	sample	M-017602-00	HOXC11	3227	NM_014212	0.8834392417	0.8023871164	0.9082538771	0.2288459149	0.9252261887	0.8416522948	0.7980706207	0.8067036122	109012	100532	94972	96656	19	-0.0917461229585458
39	A15	sample	M-012333-00	CART1	8092	NM_006982	0.9519260385	0.9982839844	1.0486991047	0.2223897866	0.9652187198	0.9386333573	0.9935967463	1.0029712225	113724	112116	118240	120172	19	0.0486991047336134
39	A16	sample	M-017600-00	HOXC13	3229	NM_017410	0.9049614591	0.973636866	1.0758876593	0.3565419692	0.9532345402	0.856688378	0.9859330095	0.9613407224	112312	102328	117328	115184	19	0.0758876592582174
39	A17	sample	M-011824-00	CBFA2T1	862	NM_004349	0.6557019953	0.6496418352	0.9907577525	0.9101820815	0.656379963	0.6550240276	0.6965261088	0.6027575616	77336	78240	82888	72220	19	-0.00924224745911806
39	A18	sample	M-013462-00	HOXC4	3221	NM_014620	0.8981130409	0.9179436887	1.0220803472	0.6374038956	0.8842491216	0.9119769603	0.939412783	0.8964745944	104184	108932	111792	107412	19	0.022080347178818
39	A19	sample	M-010557-00	CBFA2T2	9139	NM_005093	0.8442461526	0.7621171609	0.9027191401	0.2306152292	0.8199826857	0.8685096194	0.7956504933	0.7285838285	96612	103740	94684	87296	19	-0.0972808598557824
39	A20	sample	M-013381-00	HOXC5	3222	NM_018953	0.6776493906	0.6789278139	1.0018865557	0.9618945526	0.6607255012	0.69457328	0.7774323121	0.5804233158	77848	82964	92516	69544	19	0.00188655574362429
39	A21	sample	M-017195-00	CBFA2T3	863	NM_005187	0.9813894216	1.0569578423	1.0770014624	0.173112151	0.9643360323	0.998442811	1.0723853381	1.0415303465	113620	119260	127616	124792	19	0.077001462399042
39	A22	sample	M-011871-00	HOXC6	3223	NM_004503	0.9102042268	0.9068183518	0.9962800931	0.9262005193	0.9165690618	0.9038393919	0.9271440816	0.886492622	107992	107960	110332	106216	19	-0.00371990697265567
39	A23	sample	M-011602-00	CBFB	865	NM_001755	1.0290977142	0.9855761973	0.9577090529	0.3285208732	1.0389231213	1.0192723072	1.0068738341	0.9642785605	122408	121748	119820	115536	19	-0.0422909470571686
39	A24	sample	M-012341-00	HOXC9	3225	NM_006897	1.0243603252	1.0315100629	1.0069797096	0.8445879172	1.0390928689	1.0096277816	1.0403186501	1.0227014756	122428	120596	123800	122536	19	0.00697970960389838
39	B05	sample	M-003265-01	FOS	2353	NM_005252	0.8656258767	0.9381614393	1.0837955109	0.2549654958	0.8959956545	0.835256099	0.9158501538	0.9604727248	105568	99768	108988	115080	19	0.083795510853182
39	B06	sample	M-008674-00	MITF	4286	NM_000248	0.9334704361	0.9926332083	1.0633793744	0.1957423412	0.9523518528	0.9145890193	0.9910085545	0.9942578621	112208	109244	117932	119128	19	0.0633793743917039
39	B07	sample	M-004341-00	FOSL1	8061	NM_005438	0.9136657966	1.0023347932	1.0970475167	0.1197041549	0.9257693809	0.9015622122	1.001831902	1.0028376844	109076	107688	119220	120156	19	0.0970475167011984
39	B08	sample	M-014759-00	MIXL1	83881	NM_031944	1.0210228532	1.0549721483	1.0332502793	0.3859653579	1.0136646806	1.0283810257	1.0725870153	1.0373572812	119432	122836	127640	124292	19	0.0332502793598222
39	B09	sample	M-004110-00	FOSL2	2355	NM_005253	0.9441118671	0.9435647115	0.9994204548	0.9993126465	0.9758449186	0.9123788155	0.9389422027	0.9481872204	114976	108980	111736	113608	19	-0.000579545199140052
39	B10	sample	M-009914-00	MLL	4297	NM_005933	1.0067147007	1.0524754546	1.0454555336	0.2350955319	0.9951282443	1.018301157	1.0599485723	1.0450023369	117248	121632	126136	125208	19	0.0454555336486635
39	B11	sample	M-010319-00	FOXA1	3169	NM_004496	0.9046486575	0.9290677696	1.0269929236	0.549803338	0.8998319499	0.9094653651	0.9513117427	0.9068237965	106020	108632	113208	108652	19	0.0269929236036035
39	B12	sample	M-009670-00	MLL4	9757	NM_014727	1.0379280971	1.0341355434	0.9963460342	0.9110990912	1.047240753	1.0286154413	1.0417303911	1.0265406957	123388	122864	123968	122996	19	-0.00365396578087984
39	B13	sample	M-010089-00	FOXA2	3170	NM_021784	0.9718588728	0.9878067282	1.0164096412	0.7738778227	0.9638607391	0.9798570065	1.0197811801	0.9558322762	113564	117040	121356	114524	19	0.016409641148877
39	B14	sample	M-019827-00	MLLT10	8028	NM_004641	0.9553159023	0.9517688805	0.9962870692	0.9101820815	0.9490926992	0.9615391055	0.9561183846	0.9474193764	111824	114852	113780	113516	19	-0.00371293081301649
39	B15	sample	M-008863-00	FOXA3	3171	NM_004497	1.0313038908	1.0223834364	0.9913503144	0.7861558408	1.0358676648	1.0267401169	1.0316801398	1.013086733	122048	122640	122772	121384	19	-0.00864968563499535
39	B16	sample	M-003016-01	MLLT7	4303	NM_005938	1.0016860855	0.9584915486	0.9568781701	0.3285208732	1.0189608053	0.9844113658	0.9745046302	0.942478467	120056	117584	115968	112924	19	-0.0431218298557906
39	B17	sample	M-008906-00	FOXB1	27023	NM_012182	0.849503769	0.8387100295	0.9872940651	0.7127581782	0.8421517204	0.8568558177	0.8277171812	0.8497028777	99224	102348	98500	101808	19	-0.012705934915475
